TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_IV_A_VL_PL;TAB_IV_B_VL_PL_MEDIO
Classe;47.669.241/0001-91;FIGURATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;740200.31;852858.99
Classe;47.669.281/0001-33;AGAZZII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS;2025-02-28;5418465.71;5233018.81
Classe;47.669.306/0001-07;TANGUÁ FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;5470382.42;5273383.26
Classe;47.669.421/0001-73;KOPPERT FUNDO DE INVEST EM DIREITOS CREDITÓRIOS SEGMENTO  AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;2025-02-28;214437492.47;211815888.23
Classe;47.669.805/0001-96;GONN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;1095861790.80;990946530.81
Classe;47.698.957/0001-17;FATOR HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;13496109.22;21004941.37
Classe;47.731.522/0001-27;JMP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;12421266.68;11782176.39
Classe;47.756.191/0001-80;FATOR ORTHO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;48851053.03;48292693.88
Classe;47.758.232/0001-77;SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;70610524.43;70086366.86
Classe;47.775.400/0001-32;JOURNEY CAPITAL CRÉDITO ESTRUTURADO 120 MASTER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-02-28;116331894.68;107606618.96
Classe;47.846.781/0001-01;ZEMA  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;191496549.40;176587321.92
Classe;47.846.883/0001-19;FMD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;59830134.55;57998843.92
Classe;47.846.982/0001-09;FS TATUÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;6658534.16;6593835.09
Classe;47.847.076/0001-10;IGNIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;27720879.13;24195624.95
Classe;47.847.106/0001-99;MOBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;30891581.53;31003057.84
Classe;47.859.927/0001-45;NACIONAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;18352588.99;17741469.93
Classe;47.862.139/0001-08;BLUE ROCKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;95676265.38;93731155.43
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OPEA AGRO INSUMOS;2025-02-28;842252527.69;629893491.82
Classe;47.936.587/0001-09;FARM M II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;43451977.43;43724046.20
Classe;47.984.241/0001-86;JUGIS I PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;120990205.04;113896391.01
Classe;48.038.416/0001-25;EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;67361365.91;60580422.85
Classe;48.050.467/0001-72;CAMPO ARADO FUNDO DE INVESTIMENTO EM CADEIAS AGROINDUSTRIAIS (FIAGRO) - DIREITOS CREDITÓRIOS;2025-02-28;36127834.77;33836141.51
Classe;48.053.686/0001-05;ALGARVE LEGAL CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;131869894.59;134223563.64
Classe;48.069.210/0001-62;G3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;6103115.93;6043605.66
Classe;48.169.685/0001-20;EOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS WH;2025-02-28;9832594.87;9738147.40
Classe;48.181.381/0001-89;WAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;30803213.19;30530537.49
Classe;48.181.830/0001-99;TB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA;2025-02-28;189636580.72;188448011.44
Classe;48.213.143/0001-08;ALUMNI II FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NP - RESPONSABILIDADE LIMITADA.;2025-02-28;28314463.34;23476762.58
Classe;48.213.253/0001-70;INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;7747944.86;6963224.71
Classe;48.279.539/0001-58;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;197796574.80;195593226.43
Classe;48.279.617/0001-14;JER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;106608151.37;105952613.34
Classe;48.313.595/0001-61;IBBA AGRO BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;43416406.28;43697294.86
Classe;48.313.744/0001-92;CREDX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;56325659.59;55504518.14
Classe;48.314.952/0001-06;LION FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDA LIMITADA;2025-02-28;6482400.66;6222828.28
Classe;48.330.198/0001-06;PS CRÉDITO ESTRUTURADO R FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;185222490.32;183652734.82
Classe;48.348.391/0001-66;AGROCETE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;13808166.87;13497401.24
Classe;48.349.509/0001-70;OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;2676889831.09;2648573551.04
Classe;48.357.568/0001-90;CIB-K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;524533567.70;521125351.56
Classe;48.359.929/0001-38;KYOMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;46466523.18;42770848.51
Classe;48.360.157/0001-54;XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;20259504.02;19971640.20
Classe;48.360.202/0001-70;GUIMMAR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;16758241.18;16546502.67
Classe;48.660.463/0001-06;FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;235309349.93;0.00
Classe;48.887.873/0001-94;DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA;2025-02-28;177878694.82;181226494.50
Classe;48.890.745/0001-08;G5 FARM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS III;2025-02-28;23757945.84;23383635.06
Classe;48.892.506/0001-89;GLORIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00
Classe;48.900.092/0001-92;SEVEN LAKES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;19126931.58;19041569.14
Classe;48.905.593/0001-61;PÁTRIA INFRA CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;105062308.86;0.00
Classe;48.928.987/0001-35;CREDIAL BANK PAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;31002907.14;30404861.75
Classe;48.935.526/0001-90;CERES CRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;23804780.77;23392878.41
Classe;48.937.046/0001-68;GCDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;1554343.35;1552397.72
Classe;48.946.018/0001-07;MAUÁ SANEAMENTO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;90173459.48;87783634.22
Classe;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-02-28;109960422.89;116084050.61
Classe;48.953.684/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ALVARINHO;2025-02-28;22004726.18;21187818.01
Classe;48.953.864/0001-54;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ASAAS II - RESPONSABILIDADE LIMITADA;2025-02-28;30175530.89;0.00
Classe;48.963.776/0001-33;C051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;38850628.29;38413942.06
Classe;48.965.359/0001-20;FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;103233070.78;94509355.55
Classe;48.967.719/0001-22;SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;55418167.50;55133550.64
Classe;48.968.438/0001-94;CL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;111334047.13;116757736.39
Classe;48.969.738/0001-98;RIZA MEYENII SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;323244961.72;329553139.51
Classe;48.971.114/0001-05;BTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;490025132.36;490417182.23
Classe;48.979.218/0001-66;BRASIL SPECIAL SITUATIONS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;27545083.85;27562893.32
Classe;48.982.247/0001-87;ALUGUEL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;2590380.79;2201741.67
Classe;48.983.319/0001-00;FINVEST REAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;90241412.18;89505197.80
Classe;48.984.429/0001-97;VISHNU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;17496433.88;17181272.42
Classe;48.997.793/0001-91;IA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;164295924.08;163610065.92
Classe;49.000.456/0001-40;P2 INVEST FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-02-28;21784074.32;21239954.72
Classe;49.000.687/0001-54;ADVANTAGE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;4599695.23;4734604.74
Classe;49.000.711/0001-55;CPO1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;10924500.41;10858504.21
Classe;49.000.918/0001-20;SARDENHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;11244842.76;11244842.76
Classe;49.004.860/0001-92;PRINCIPIAPAY EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;103580537.29;109376621.72
Classe;49.007.595/0001-04;SP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;27079043.93;19957207.36
Classe;49.008.589/0001-63;SIMPROESEMA FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITOS NÃO PADRONIZADOS;2025-02-28;15605095.36;15179716.01
Classe;49.089.398/0001-73;BRAVE BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-02-28;108164586.01;107515691.87
Classe;49.113.994/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAP - RESPONSABILIDADE LIMITADA;2025-02-28;86212031.57;0.00
Classe;49.156.414/0001-01;VERA CRUZ I - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;12853024.52;12749033.20
Classe;49.220.648/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION III CONSIGNADOS;2025-02-28;255424123.00;288305717.37
Classe;49.250.454/0001-00;NINE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;83986637.09;82232652.98
Classe;49.260.024/0001-79;FATOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;89972605.61;83216875.80
Classe;49.261.110/0001-04;SIMPLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;7283874.08;6806900.33
Classe;49.275.773/0001-70;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONTBANK;2025-02-28;673708.02;781525.99
Classe;49.290.956/0001-64;PASSARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;707361.86;711788.23
Classe;49.306.883/0001-51;TM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1780178685.52;1761123771.42
Classe;49.311.267/0001-99;FUNDO DE INVESTIMENTO EM COTAS DE FIDC GUARDIAN I DE RESPONSABILIDADE LIMITADA;2025-02-28;135435227.95;132689232.37
Classe;49.319.053/0001-69;HORIZONTE NAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;765582.02;769348.64
Classe;49.319.863/0001-15;CHIMERA ALTERNATIVE ASSETS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESP. LIMITADA;2025-02-28;81950772.37;81980051.48
Classe;49.325.599/0001-22;BBG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;10990057.81;11201076.33
Classe;49.409.950/0001-63;VERDE AM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;67218748.78;97442022.31
Classe;49.460.350/0001-20;WCAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;14475219.09;14120109.07
Classe;49.466.341/0001-46;FIPAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSEGMENTOS;2025-02-28;14483884.15;13409041.67
Classe;49.490.977/0001-23;SIG I FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA.;2025-02-28;52162229.16;50573543.36
Classe;49.507.576/0001-39;IPIRANGA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;6654840.63;6534487.61
Classe;49.508.860/0001-20;LAVORO MULTICRÉDITO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;23795855.46;21985646.41
Classe;49.509.146/0001-56;PERFORMA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;22766413.29;21961388.77
Classe;49.520.420/0001-98;AFINITTY FIC DE FIDC FINANCEIROS - RESPONSABILIDADE LIMITADA;2025-02-28;1194245324.21;1152469138.67
Classe;49.543.554/0001-24;GOLEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;39305651.57;66124772.72
Classe;49.571.859/0001-40;SCORE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;173885019.80;167357313.29
Classe;49.573.227/0001-15;SCORE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;90048019.52;86395640.56
Classe;49.583.436/0001-40;OSAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;27763013.65;19186266.89
Classe;49.597.691/0001-41;SIG II FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;54989668.29;53891243.57
Classe;49.598.836/0001-29;SIG III FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;49724350.37;43269657.58
Classe;49.617.028/0001-61;CREDITCORP BIOLAB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;10430252.92;10361946.88
Classe;49.628.680/0001-81;RD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS CRÉDITO CORPORATIVO DE RESPONSA LIMITADA;2025-02-28;230443351.48;0.00
Classe;49.669.950/0001-00;MAROSTICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO;2025-02-28;175018088.31;178200514.69
Classe;49.682.304/0001-75;BLESS LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;40702548.45;40135122.49
Classe;49.683.264/0001-86;VERDE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;31090975.25;31037812.89
Classe;49.684.321/0001-41;MILAGRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;17714194.43;17489987.75
Classe;49.686.425/0001-95;URANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;296523707.32;286109947.14
Classe;49.691.846/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS  TEMPUS III;2025-02-28;35800585.44;37070666.29
Classe;49.726.804/0001-61;GALAPAGOS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓ;2025-02-28;92824658.95;91698183.07
Classe;49.729.606/0001-51;QUALLYCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00
Classe;49.743.173/0001-99;AEG 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;41360439.89;41371659.70
Classe;49.743.793/0001-28;ALGARVE AMAZÔNIA CO-INVEST FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-02-28;26879273.31;26601231.50
Classe;49.744.510/0001-62;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;81365599.63;80538211.89
Classe;49.776.300/0001-56;OUTFIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLASSE ÚNICA FECHADA RESPONSABILIDADE LIMITAD;2025-02-28;8895589.10;8663055.88
Classe;49.788.461/0001-60;NICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;3693844.79;3700427.42
Classe;49.789.715/0001-64;ELETRONET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;38030043.42;38565502.72
Classe;49.793.609/0001-54;SOLUCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16857418.27;16207624.87
Classe;49.805.246/0001-20;LASSIE 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;423325848.57;417157075.62
Classe;49.815.200/0001-91;MSB LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;65248845.76;64655144.89
Classe;49.815.297/0001-32;ORBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;24671730.77;23051757.53
Classe;49.815.454/0001-00;AMADEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;96457002.85;98949044.30
Classe;49.815.732/0001-29;FONTANA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;5259690.14;5171415.13
Classe;49.826.785/0001-45;ASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;1343459879.24;1185840960.91
Classe;49.829.816/0001-11;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 800;2025-02-28;2726439.40;2677587.18
Classe;49.853.069/0001-57;INTERTRADE FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS;2025-02-28;1012688.90;1007656.92
Classe;49.888.327/0001-30;FUGGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;70794449.61;70535031.79
Classe;49.916.055/0001-35;ASA FIC DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS 90 RESPONSABILIDADE LIMITADA;2025-02-28;109683655.76;109683655.76
Classe;49.916.151/0001-83;ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA;2025-02-28;937824743.13;853239443.06
Classe;49.920.525/0001-34;IS GREEN SOLFÁCIL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;276477779.96;284960920.32
Classe;49.920.810/0001-55;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TMX FINANCE;2025-02-28;7529399.20;7610316.92
Classe;49.921.110/0001-85;VERDE AM I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;143069443.05;142937877.22
Classe;49.934.838/0001-41;TMOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;31907582.62;33431023.57
Classe;49.936.254/0001-05;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS CHRONOS - RESPONSABILIDADE LIMITADA;2025-02-28;52777851.44;52862657.88
Classe;49.936.440/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXT TURBI I DE RESPONSABILIDADE LIMITADA;2025-02-28;499003156.72;494568836.35
Classe;49.938.183/0001-80;CRUCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;26481515.25;24973520.83
Classe;49.950.299/0001-34;CAPITAL HILL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;24276879.13;24113573.91
Classe;49.959.636/0001-54;LUMINA 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;6553391.80;6603403.70
Classe;49.971.985/0001-91;ATTALANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO;2025-02-28;0.00;0.00
Classe;49.983.868/0001-48;PRECAVIDA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;45653255.07;47352171.24
Classe;49.998.142/0001-89;MAGIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;6286680.42;8878644.67
Classe;49.998.666/0001-70;VSI SAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;8749350.40;8474809.79
Classe;49.999.307/0001-37;ATIVOS ESTRATÉGICOS LOCAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;539234613.72;533110453.24
Classe;50.013.376/0001-09;GERAR  CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  CLASSE ÚNICA ABERTA;2025-02-28;6429882.42;6528497.46
Classe;50.041.229/0001-42;MOMENTO PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;35872252.96;33359755.27
Classe;50.041.351/0001-19;FIDC RECUPERADOS QUESTÕES GLOBAIS RESPONSABILIDADE LIMITADA;2025-02-28;37076359.98;37005683.74
Classe;50.057.356/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL;2025-02-28;325632501.30;333170993.63
Classe;50.059.717/0001-87;STARKE 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;10338128.66;9690821.24
Classe;50.059.866/0001-46;PAGALEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA;2025-02-28;11015612.83;10719806.35
Classe;50.074.839/0001-42;SIG IV FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;46403315.05;39289682.57
Classe;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-02-28;115210553.58;114935908.86
Classe;50.095.909/0001-49;VITA AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1727470537.56;1667911486.57
Classe;50.097.175/0001-37;SIG V FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;51214349.34;44253338.49
Classe;50.098.465/0001-03;CHEMICAL XIII - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - INDÚSTRIA PETROQUÍMICA;2025-02-28;311998637.77;385623107.73
Classe;50.107.049/0001-16;SIG VII FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;51541575.80;36587351.90
Classe;50.107.743/0001-33;SIG VI FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS -  RESPONSABILIDADE LIMITADA;2025-02-28;58510375.25;51778956.33
Classe;50.114.948/0001-46;DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS;2025-02-28;119145559.53;134755707.39
Classe;50.115.378/0001-09;GUARDIAN MULTI CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;188221586.48;185728920.72
Classe;50.115.649/0001-26;FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS GARANTIDO TÊXTIL;2025-02-28;37435082.14;25344538.79
